Order,Publish Date,Title,Story Arc,Detail Link
"7,874",10/1989,Amazing Spider-Man (1963) #321,The Assassin-Nation Plot,https://cmro.travis-starnes.com/detail.php?idvalue=7767
"7,875",11/1989,Web of Spider-Man (1985) #56,-,https://cmro.travis-starnes.com/detail.php?idvalue=7823
"7,876",10/1989,Amazing Spider-Man (1963) #322,The Assassin-Nation Plot,https://cmro.travis-starnes.com/detail.php?idvalue=7768
"7,877",11/1989,Amazing Spider-Man (1963) #323,The Assassin-Nation Plot,https://cmro.travis-starnes.com/detail.php?idvalue=7769
"7,878",11/1989,Amazing Spider-Man (1963) #324,The Assassin-Nation Plot,https://cmro.travis-starnes.com/detail.php?idvalue=7770
"7,879",11/1989,Amazing Spider-Man (1963) #325,The Assassin-Nation Plot,https://cmro.travis-starnes.com/detail.php?idvalue=7771
"7,880",04/1990,Inhumans Special (1990) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=16872
"7,881",07/1989,Uncanny X-Men (1981) #246,-,https://cmro.travis-starnes.com/detail.php?idvalue=7456
"7,882",08/1989,Uncanny X-Men (1981) #247,-,https://cmro.travis-starnes.com/detail.php?idvalue=7457
"7,883",11/1989,Marvel Tales (1964) #230 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=36946
"7,884",01/1990,Marvel Tales (1964) #233 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=36947
"7,885",11/1989,The Spectacular Spider-Man (1988) #156,-,https://cmro.travis-starnes.com/detail.php?idvalue=7831
"7,886",10/1989,Shadowmasters (1989) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=7753
"7,887",11/1989,Shadowmasters (1989) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=7754
"7,888",12/1989,Shadowmasters (1989) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=7755
"7,889",01/1990,Shadowmasters (1989) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=7756
"7,890",09/1989,Punisher War Journal (1988) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=7710
"7,891",10/1989,Punisher War Journal (1988) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=7757
"7,892",11/1989,Web of Spider-Man (1985) #57,-,https://cmro.travis-starnes.com/detail.php?idvalue=7824
"7,893",12/1989,Marvel Comics Presents (1988) #38 [C Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7535
"7,894",12/1989,Marvel Comics Presents (1988) #38 [D Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7536
"7,895",01/1990,Marvel Comics Presents (1988) #39 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7537
"7,896",01/1990,Marvel Comics Presents (1988) #40 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7538
"7,897",01/1990,Marvel Comics Presents (1988) #41 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7539
"7,898",02/1990,Marvel Comics Presents (1988) #42 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7540
"7,899",02/1990,Marvel Comics Presents (1988) #43 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7541
"7,900",03/1990,Marvel Comics Presents (1988) #44 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7542
"7,901",03/1990,Marvel Comics Presents (1988) #45 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7543
"7,902",04/1990,Marvel Comics Presents (1988) #46 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7544
"7,903",04/1990,Marvel Comics Presents (1988) #47 [A Story],Black Shadow! White Shadow!,https://cmro.travis-starnes.com/detail.php?idvalue=7545
"7,904",01/1990,Marvel Comics Presents (1988) #39 [D Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7775
"7,905",01/1990,Marvel Comics Presents (1988) #40 [D Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7776
"7,906",01/1990,Marvel Comics Presents (1988) #41 [D Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7777
"7,907",02/1990,Marvel Comics Presents (1988) #42 [C Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7778
"7,908",02/1990,Marvel Comics Presents (1988) #42 [D Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7779
"7,909",10/1989,Iron Man (1968) #247,-,https://cmro.travis-starnes.com/detail.php?idvalue=7761
"7,910",11/1989,Incredible Hulk (1962) #361,-,https://cmro.travis-starnes.com/detail.php?idvalue=7762
"7,911",05/1989,Marvel Graphic Novel (1981) #46,-,https://cmro.travis-starnes.com/detail.php?idvalue=7553
"7,912",10/1989,The Punisher (1987) #24,-,https://cmro.travis-starnes.com/detail.php?idvalue=7711
"7,913",11/1989,The Punisher (1987) #25,-,https://cmro.travis-starnes.com/detail.php?idvalue=7712
"7,914",11/1989,Classic X-Men (1986) #40 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=15960
"7,915",07/1989,Deaths Head (1988) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=7679
"7,916",08/1989,Deaths Head (1988) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=7701
"7,917",09/1989,Deaths Head (1988) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=7718
"7,918",10/1990,Death's Head: The Body In Question (1990) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=15972
"7,919",11/1989,The Spectacular Spider-Man (1988) #157,-,https://cmro.travis-starnes.com/detail.php?idvalue=7838
"7,920",01/1989,Punisher: Return to Big Nothing (1989) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=16016
"7,921",11/1989,Marvel Fanfare (1982) #47,-,https://cmro.travis-starnes.com/detail.php?idvalue=7900
"7,922",11/1989,Alpha Flight (1983) #77,-,https://cmro.travis-starnes.com/detail.php?idvalue=7105
"7,923",07/1989,Marvel Graphic Novel (1981) #49,-,https://cmro.travis-starnes.com/detail.php?idvalue=7680
"7,924",12/1989,Classic Punisher (1989) #1 [C Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=15975
"7,925",12/1989,Web of Spider-Man (1985) #58,-,https://cmro.travis-starnes.com/detail.php?idvalue=7875
"7,926",08/1989,Marvel Graphic Novel (1981) #50,-,https://cmro.travis-starnes.com/detail.php?idvalue=7700
"7,927",12/1989,Classic X-Men (1986) #41 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=15961
"7,928",12/1989,Classic X-Men (1986) #42 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=15962
"7,929",11/1989,Iron Man (1968) #248,-,https://cmro.travis-starnes.com/detail.php?idvalue=7834
"7,930",12/1989,Sensational She-Hulk (1989) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=7905
"7,931",09/1989,Marvel Graphic Novel (1981) #51,-,https://cmro.travis-starnes.com/detail.php?idvalue=7717
"7,932",12/1989,Silver Surfer (1987) #32,-,https://cmro.travis-starnes.com/detail.php?idvalue=7904
"7,933",09/1989,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #1",-,https://cmro.travis-starnes.com/detail.php?idvalue=7713
"7,934",10/1989,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #2",-,https://cmro.travis-starnes.com/detail.php?idvalue=7740
"7,935",11/1989,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #3",-,https://cmro.travis-starnes.com/detail.php?idvalue=7741
"7,936",11/1989,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #4",-,https://cmro.travis-starnes.com/detail.php?idvalue=7742
"7,937",12/1989,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #5",-,https://cmro.travis-starnes.com/detail.php?idvalue=7743
"7,938",12/1989,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #6",-,https://cmro.travis-starnes.com/detail.php?idvalue=7744
"7,939",09/1989,Uncanny X-Men (1981) #248,-,https://cmro.travis-starnes.com/detail.php?idvalue=7879
"7,940",11/1989,Punisher War Journal (1988) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=7827
"7,941",11/1989,Incredible Hulk (1962) #362,-,https://cmro.travis-starnes.com/detail.php?idvalue=7835
"7,942",12/1989,Marvel Fanfare (1982) #48 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7901
"7,943",12/1989,Marvel Fanfare (1982) #48 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7902
"7,944",12/1989,Marvel Fanfare (1982) #48 [C Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7903
"7,945",11/1989,Punisher War Journal (1988) #11,-,https://cmro.travis-starnes.com/detail.php?idvalue=7828
"7,946",10/1989,Marvel Graphic Novel (1981) #55,-,https://cmro.travis-starnes.com/detail.php?idvalue=7765
"7,947",12/1989,Sensational She-Hulk (1989) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=7906
"7,948",01/1990,Sensational She-Hulk (1989) #11,-,https://cmro.travis-starnes.com/detail.php?idvalue=7907
"7,949",01/1990,Classic X-Men (1986) #43 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=15963
"7,950",11/1989,The Punisher (1987) #26,-,https://cmro.travis-starnes.com/detail.php?idvalue=7829
"7,951",12/1989,The Punisher (1987) #27,-,https://cmro.travis-starnes.com/detail.php?idvalue=7830
"7,952",02/1990,Marvel Age (1983) #85,-,https://cmro.travis-starnes.com/detail.php?idvalue=19202
"7,953",07/1990,New Warriors (1990) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=7966
"7,954",11/1989,Iron Man (1968) #249,-,https://cmro.travis-starnes.com/detail.php?idvalue=7969
"7,955",12/1989,Iron Man (1968) #250,-,https://cmro.travis-starnes.com/detail.php?idvalue=7970
"7,956",11/1989,Marvel Graphic Novel (1981) #56,-,https://cmro.travis-starnes.com/detail.php?idvalue=7836
"7,957",11/1989,Thor (1966) #409 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7825
"7,958",11/1989,Thor (1966) #410 [A Story],Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7912
"7,959",10/1989,Thor (1966) #408 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7694
"7,960",11/1989,Thor (1966) #409 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7826
"7,961",11/1989,Thor (1966) #410 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7913
"7,962",09/1989,Captain America (1968) #357 [B Story],The Bloodstone Hunt,https://cmro.travis-starnes.com/detail.php?idvalue=7719
"7,963",09/1989,Captain America (1968) #358 [A Story],The Bloodstone Hunt,https://cmro.travis-starnes.com/detail.php?idvalue=7720
"7,964",10/1989,Captain America (1968) #359 [A Story],The Bloodstone Hunt,https://cmro.travis-starnes.com/detail.php?idvalue=7721
"7,965",10/1989,Captain America (1968) #360 [A Story],The Bloodstone Hunt,https://cmro.travis-starnes.com/detail.php?idvalue=7722
"7,966",11/1989,Captain America (1968) #361 [A Story],The Bloodstone Hunt,https://cmro.travis-starnes.com/detail.php?idvalue=7728
"7,967",11/1989,Captain America (1968) #362 [A Story],The Bloodstone Hunt,https://cmro.travis-starnes.com/detail.php?idvalue=7729
"7,968",11/1989,Captain America (1968) #363 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7730
"7,969",12/1989,Captain America (1968) #364 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7731
"7,970",09/1989,Captain America (1968) #358 [B Story],The Night of the Scourge,https://cmro.travis-starnes.com/detail.php?idvalue=7732
"7,971",10/1989,Captain America (1968) #359 [B Story],The Night of the Scourge,https://cmro.travis-starnes.com/detail.php?idvalue=7733
"7,972",10/1989,Captain America (1968) #360 [B Story],The Night of the Scourge,https://cmro.travis-starnes.com/detail.php?idvalue=7734
"7,973",11/1989,Captain America (1968) #361 [B Story],The Night of the Scourge,https://cmro.travis-starnes.com/detail.php?idvalue=7735
"7,974",11/1989,Captain America (1968) #362 [B Story],The Night of the Scourge,https://cmro.travis-starnes.com/detail.php?idvalue=7736
"7,975",11/1989,Captain America (1968) #363 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7737
"7,976",12/1989,Captain America (1968) #364 [B Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=7738
"7,977",12/1989,Avengers Spotlight (1989) #26,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7908
"7,978",12/1989,Damage Control (1989) #1,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7909
"7,979",12/1989,Amazing Spider-Man (1963) #326,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7926
"7,980",12/1989,Incredible Hulk (1962) #363,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7930
"7,981",12/1989,The Spectacular Spider-Man (1988) #158,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7927
"7,982",12/1989,Web of Spider-Man (1985) #59,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7928
"7,983",12/1989,Quasar (1989) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=7910
"7,984",12/1989,Avengers (1963) #311,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7911
"7,985",12/1989,Captain America (1968) #365 [A Story],Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7939
"7,986",12/1989,Fantastic Four (1961) #334,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7941
"7,987",12/1989,Quasar (1989) #5,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7972
"7,988",12/1989,Iron Man (1968) #251,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7989
"7,989",01/1990,Iron Man (1968) #252,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7990
"7,990",12/1989,Avengers West Coast (1989) #53,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7971
"7,991",12/1989,Thor (1966) #411 [A Story],Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7964
"7,992",12/1989,Thor (1966) #412 [A Story],Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7965
"7,993",01/1990,Captain America (1968) #366 [A Story],Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7987
"7,994",12/1989,Avengers Spotlight (1989) #27 [A Story],Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7973
"7,995",12/1989,Avengers Spotlight (1989) #27 [B Story],Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7974
"7,996",07/1989,New Mutants (1983) #77,-,https://cmro.travis-starnes.com/detail.php?idvalue=7876
"7,997",08/1989,New Mutants (1983) #78,-,https://cmro.travis-starnes.com/detail.php?idvalue=7877
"7,998",08/1989,X-Factor (1986) #43,Judgement War,https://cmro.travis-starnes.com/detail.php?idvalue=7948
"7,999",09/1989,X-Factor (1986) #44,Judgement War,https://cmro.travis-starnes.com/detail.php?idvalue=7949
"8,000",10/1989,X-Factor (1986) #45,Judgement War,https://cmro.travis-starnes.com/detail.php?idvalue=7950
"8,001",11/1989,X-Factor (1986) #46,Judgement War,https://cmro.travis-starnes.com/detail.php?idvalue=7951
"8,002",11/1989,X-Factor (1986) #47,Judgement War,https://cmro.travis-starnes.com/detail.php?idvalue=7952
"8,003",12/1989,X-Factor (1986) #48,Judgement War,https://cmro.travis-starnes.com/detail.php?idvalue=7953
"8,004",12/1989,X-Factor (1986) #49,Judgement War,https://cmro.travis-starnes.com/detail.php?idvalue=7954
"8,005",01/1990,X-Factor (1986) #50 [A Story],Judgement War,https://cmro.travis-starnes.com/detail.php?idvalue=7955
"8,006",01/1990,X-Factor (1986) #50 [B Story],Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7956
"8,007",09/1989,New Mutants (1983) #79,-,https://cmro.travis-starnes.com/detail.php?idvalue=7878
"8,008",10/1989,New Mutants (1983) #80,-,https://cmro.travis-starnes.com/detail.php?idvalue=7880
"8,009",11/1989,New Mutants (1983) #81,-,https://cmro.travis-starnes.com/detail.php?idvalue=7889
"8,010",11/1989,New Mutants (1983) #82,-,https://cmro.travis-starnes.com/detail.php?idvalue=7890
"8,011",12/1989,New Mutants (1983) #83,-,https://cmro.travis-starnes.com/detail.php?idvalue=7914
"8,012",12/1989,New Mutants (1983) #84,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7915
"8,013",01/1990,New Mutants (1983) #85,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7916
"8,014",11/1989,Wolverine (1988) #17,-,https://cmro.travis-starnes.com/detail.php?idvalue=7917
"8,015",12/1989,Wolverine (1988) #18,-,https://cmro.travis-starnes.com/detail.php?idvalue=7918
"8,016",12/1989,Wolverine (1988) #19,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7919
"8,017",01/1990,Wolverine (1988) #20,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7920
"8,018",02/1990,Wolverine (1988) #21,-,https://cmro.travis-starnes.com/detail.php?idvalue=7921
"8,019",03/1990,Wolverine (1988) #22,-,https://cmro.travis-starnes.com/detail.php?idvalue=7922
"8,020",04/1990,Wolverine (1988) #23,-,https://cmro.travis-starnes.com/detail.php?idvalue=7923
"8,021",10/1989,Uncanny X-Men (1981) #249,-,https://cmro.travis-starnes.com/detail.php?idvalue=7881
"8,022",10/1989,Uncanny X-Men (1981) #250,-,https://cmro.travis-starnes.com/detail.php?idvalue=7882
"8,023",11/1989,Uncanny X-Men (1981) #251,-,https://cmro.travis-starnes.com/detail.php?idvalue=7883
"8,024",11/1989,Uncanny X-Men (1981) #252,-,https://cmro.travis-starnes.com/detail.php?idvalue=7891
"8,025",11/1989,Uncanny X-Men (1981) #253,-,https://cmro.travis-starnes.com/detail.php?idvalue=7892
"8,026",12/1989,Uncanny X-Men (1981) #254,-,https://cmro.travis-starnes.com/detail.php?idvalue=7893
"8,027",12/1989,Uncanny X-Men (1981) #255,-,https://cmro.travis-starnes.com/detail.php?idvalue=7894
"8,028",02/1990,New Mutants (1983) #86,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7957
"8,029",01/1990,Power Pack (1984) #53,Acts of Vengeance (1989),https://cmro.travis-starnes.com/detail.php?idvalue=7929
"8,030",07/1989,Doctor Strange: Sorcerer Supreme (1988) #5,The Faust Gambit,https://cmro.travis-starnes.com/detail.php?idvalue=7681
"8,031",08/1989,Doctor Strange: Sorcerer Supreme (1988) #6 ...,The Faust Gambit,https://cmro.travis-starnes.com/detail.php?idvalue=7682
"8,032",09/1989,Doctor Strange: Sorcerer Supreme (1988) #7 ...,The Faust Gambit,https://cmro.travis-starnes.com/detail.php?idvalue=7683
"8,033",08/1989,Doctor Strange: Sorcerer Supreme (1988) #6 ...,The Mordo Chronicles,https://cmro.travis-starnes.com/detail.php?idvalue=7685
"8,034",09/1989,Doctor Strange: Sorcerer Supreme (1988) #7 ...,The Mordo Chronicles,https://cmro.travis-starnes.com/detail.php?idvalue=7686
"8,035",10/1989,Doctor Strange: Sorcerer Supreme (1988) #8 ...,The Faust Gambit,https://cmro.travis-starnes.com/detail.php?idvalue=7684
"8,036",10/1989,Doctor Strange: Sorcerer Supreme (1988) #8 ...,The Mordo Chronicles,https://cmro.travis-starnes.com/detail.php?idvalue=7687
"8,037",11/1989,Doctor Strange: Sorcerer Supreme (1988) #9 ...,-,https://cmro.travis-starnes.com/detail.php?idvalue=8297
"8,038",11/1989,Doctor Strange: Sorcerer Supreme (1988) #10 ...,-,https://cmro.travis-starnes.com/detail.php?idvalue=7837
